0,0,1,1,1,0,-0.7071068,0,0.7071068,-0.02,-10.5,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,0,-10.5,19.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,13,-10.5,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,13,-10.5,19.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,-13,-10.5,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,-13,-10.5,19.5,0
0,0,1,0.32579,1,-0.1020995,-0.6996969,0.1020995,0.6996969,3.3,-4.87,63.81,0
0,0,1,1,1,-0.2154621,-0.6734806,-0.2154621,0.6734806,18.74,-12.21,19.4,0
0,0,1,1,1,-0.2154621,-0.6734806,-0.2154621,0.6734806,18.74,-12.21,19.4,0
0,0,1,1,1,0.1709465,-0.6861321,0.1709465,0.6861321,-20.6,-12.3,19.4,0
0,0,1,1,1,0.1709465,-0.6861321,0.1709465,0.6861321,-20.6,-12.3,19.4,0
0,0,1,0.32579,1,-0.1020995,-0.6996969,0.1020995,0.6996969,-9.9,-4.87,63.81,0
0,0,1,0.32579,1,0.03962993,-0.7059954,-0.03962994,0.7059954,3.3,-4.1,75.4,0
0,0,1,0.32579,1,0.03962993,-0.7059954,-0.03962994,0.7059954,-9.9,-4.1,75.4,0
0,0,1,0.32579,1,-0.03027747,-0.7064583,0.03027746,0.7064583,16.7,-4.1,75.4,0
0,0,1,0.32579,1,0.02485347,-0.7066699,-0.02485348,0.7066699,16.7,-5.17,62.81,0
0,0,1,0.32579,1,-0.1443596,0.02053859,-0.002996899,0.9893076,3.099999,-3.7,89.8,0
0,0,1,0.32579,1,-0.1443596,0.02053859,-0.002996899,0.9893076,-10.1,-3.7,89.8,0
0,0,1,0.32579,1,0.05603313,0.0207229,0.001163244,0.9982131,3.099999,-2.93,101.39,0
0,0,1,0.32579,1,0.05603313,0.0207229,0.001163244,0.9982131,-10.1,-2.93,101.39,0
0,0,1,0.32579,1,-0.04280961,0.02073653,-0.0008887387,0.9988676,16.5,-2.93,101.39,0
0,0,1,0.32579,1,0.03514056,0.02074339,0.0007295356,0.9991668,16.5,-4,88.8,0
0,0,1,0.32579,8.952772,-0.5585206,0.01814379,0.01007949,0.829231,18.5,-1.299999,144.3,0
0,0,1,0.32579,8.952772,-0.5585206,0.01814379,0.01007949,0.829231,5.6,-1.299999,144.8,0
0,0,1,0.32579,8.952772,-0.5585206,0.01814379,0.01007949,0.829231,-7.2,-1.299998,145.3,0
0,0,1,0.32579,2.7679,-0.0791647,0.02075514,-0.0001328252,0.9966455,20,53.7,181.5,0
0,0,1,0.32579,2.7679,-0.0791647,0.02075514,-0.0001328252,0.9966455,7.1,53.7,182,0
0,0,1,0.32579,2.7679,-0.0791647,0.02075514,-0.0001328252,0.9966455,-5.7,53.7,182.5,0
0,0,1,0.32579,2.7679,-0.1453761,0.02071789,0.001249984,0.9891587,21.5,62.2,216.6,0
0,0,1,0.32579,2.7679,-0.1453761,0.02071789,0.001249984,0.9891587,8.6,62.2,217.1,0
0,0,1,0.32579,2.7679,-0.1453761,0.02071789,0.001249984,0.9891587,-4.2,62.2,217.6,0
0,0,1,0.32579,3.921135,-0.01436179,-0.863098,-0.5037049,0.03371922,16.8,-23.9,117.1,0
0,0,1,0.32579,3.921135,-0.01436179,-0.863098,-0.5037049,0.03371922,3.9,-23.9,117.6,0
0,0,1,0.32579,3.921135,-0.01436179,-0.863098,-0.5037049,0.03371922,-8.9,-23.9,118.1,0
0,0,1,0.32579,3.921135,-0.0185818,-0.7910974,-0.6105913,0.03159055,10.4,-26,27.9,0
0,0,1,0.32579,3.921135,-0.0185818,-0.7910974,-0.6105913,0.03159055,-2.5,-26,28.4,0
0,0,1,0.32579,3.921135,-0.0185818,-0.7910974,-0.6105913,0.03159055,-15.3,-26,28.9,0
0,0,1,0.32579,3.921135,-0.02659919,-0.5912026,-0.8056899,0.02521368,12.2,-30.3,52,0
0,0,1,0.32579,3.921135,-0.02659919,-0.5912026,-0.8056899,0.02521368,-0.7,-30.3,52.5,0
0,0,1,0.32579,3.921135,-0.02659919,-0.5912026,-0.8056899,0.02521368,-13.5,-30.3,53,0
